ID,Label,Type,Species,Gene ID,chrom,start,end,Domain,strand,3AA,# of ZNFs cannonical,# of ZNFs,Latin name,Common name,Class,Order,Age (Human),c2h2_dist
1150,ZBTB16,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000109906,11,114156367.0,114250489.0,,+,DRM-KAT-AAQ-SAR-DTS-LQT-DAK-SSK,8,8,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,911778.0-30542.0-55153.0-22.0-4882.0-22.0-2982.0-22.0
1151,HINFP,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000172273,11,119126992.0,119133184.0,,+,TKE-XXX-TLD-LSN-SSS-RNV,5,6,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,1147903.0-4759.0-625.0-103.0-188.0-120.0
1152,ZNF202,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000166261,11,123726014.0,123726749.0,SCAN-KRAB,-,CHR-RHR-WDR-QVT-ERA-HAK-RHR-RHR,8,8,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,25554.0-22.0-106.0-22.0-22.0-22.0-22.0-22.0
1153,PRDM10,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000170325,11,129923295.0,129935189.0,,-,SQQ-EKQ-SSS-RLD-RKL,5,5,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,301639.0-9949.0-28.0-22.0-1584.0
1154,ZBTB44,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000196323,11,130236827.0,130238510.0,,-,RNQ-RSM-SEH-NNV,4,4,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,1834471.0-1372.0-22.0-28.0
1155,ZNF384,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000126746,12,6669087.0,6673439.0,,-,SEI-NYQ-XXX-NYQ-XXX-DSV,4,6,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,513877.0-22.0-22.0-720.0-22.0-3193.0
1156,ZNF705A,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000196946,12,8177118.0,8177682.0,KRAB,+,XXX-NRR-QHR-QNR-XXX-QSX,4,6,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,690330.0-22.0-22.0-22.0-106.0-22.0
1146,OVOL1,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000172818,11,65794576.0,65795242.0,,+,YMR-DDR-QSS-SGL,4,4,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,448853.0-22.0-340.0-52.0
1157,ZNF641,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000167528,12,48343023.0,48343494.0,KRAB,-,WHR-RHR-CHS-RHR-RHR,5,5,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,140989.0-22.0-22.0-94.0-22.0
1159,SP1,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000185591,12,53409398.0,53411006.0,,+,KHA-RER-RHK,3,3,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,222929.0-22.0-1387.0
1160,IKZF4,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000123411,12,56026974.0,56035319.0,,+,GVV-QNR-RAG-QTE-DMI-DES,6,6,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,1580326.0-760.0-22.0-4650.0-2509.0-22.0
1161,ZBTB39,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000166860,12,57002868.0,57003798.0,,-,DST-NSW-DLK-SAY-HEY-GTC-TLK,7,7,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,2047867.0-262.0-22.0-28.0-139.0-22.0-22.0
1162,PRDM4,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000110851,12,107734359.0,107741231.0,,-,XXX-SKV-DNT-QHS-RDQ-RHK-XXX,5,7,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,143950.0-76.0-22.0-1416.0-22.0-4882.0-22.0
1163,ZNF664,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000179195,12,124012156.0,124012891.0,,+,EDM-HEI-TKR-WHI-NNM-HSM-QSI-QSI-QSI,9,9,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,1106037.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1164,ZNF605,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000196458,12,132925381.0,132926788.0,KRAB,-,KQI-QLV-RLL-RQR-QKT-WQT-RLR-RQK-KER-GQT-QSS-ESH-WQR-QQK-EQI-RHR-RQI,17,17,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,193517.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1165,ZNF26,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000198393,12,133010404.0,133011475.0,KRAB,+,CQV-ANA-FQV-WQL-LPV-SYV-MQV-RQA-SYI-GQI-RSI-QSE-WGI,13,13,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,1061454.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1166,ZNF84,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000198040,12,133057339.0,133058914.0,KRAB,+,KSK-QQT-QQS-RHS-ENN-RQT-EER-ESN-QHS-RQR-ESN-QHS-EST-QQT-EER-ESN-RHP-QQN-QQN,19,19,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,45865.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1167,ZNF140,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000196387,12,133105763.0,133106582.0,KRAB,+,RSL-QNK-YFE-RNR-SER-RHR-CFK-WSQ-RSL-WNK,10,10,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,46850.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1168,ZNF891,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000214029,12,133120304.0,133120955.0,KRAB,-,XXX-DTR-QSA-TYV-THV-GSM-VSR-QSI,7,8,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,inf-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1158,SP7,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000170374,12,53328313.0,53328556.0,,-,KHA-RER-RHK,3,3,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,383427.0-22.0-22.0
1170,ZNF268,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000090612,12,133202517.0,133204512.0,KRAB,+,SYV-SYV-FQI-RQS-LQI-TNV-FQV-LQV-SYI-FQI-RQS-LQI-TNV-FQV-LQV-SYI-FQV-RQS-SYI-WLV-GRV-RQV-QIA-WQM,24,24,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,45571.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1145,ZFP91,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000186660,11,58614270.0,58617352.0,,+,LQR-SNV-QSW-KSA,4,4,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,1019131.0-2394.0-402.0-28.0
1143,WT1,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000184937,11,32389093.0,32396329.0,,-,KHM-RQR-RHT-RER,4,4,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,2333197.0-3523.0-623.0-2823.0
1121,,lncRNA,Homo_sapiens.GRCh38.108,ENSG00000291065,10,42335101.0,42338030.0,KRAB,-,XXX-RHQ-XXX-XXX-YTQ-XXX-IKE-XXX-XXX-QKE-QGL-WNI-XXX-XXX-CHQ-KDV-QNE-CSK-WEI-HKE-WSK-XXX-XXX-XXX-XXX,13,25,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,181214.0-22.0-25.0-22.0-22.0-22.0-22.0-25.0-25.0-22.0-22.0-101.0-22.0-22.0-105.0-22.0-104.0-22.0-22.0-22.0-106.0-22.0-36.0-341.0-229.0
1122,ZNF37BP,transcribed_processed_pseudogene,Homo_sapiens.GRCh38.108,ENSG00000234420,10,42519243.0,42520547.0,KRAB,-,QAR-XXX-XXX-RDK-ETK-CSE-QAV-XXX-QAV,6,9,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,72090.0-20.0-102.0-20.0-22.0-20.0-22.0-22.0-520.0
1123,ZNF33B,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000196693,10,42592636.0,42593959.0,KRAB,-,EHR-ENK-HAL-QDK-MHV-QHQ-HVR-LDI-HTQ-NYK-QQQ-HAV-VGL-HSV-RDK-QNV,16,16,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,127887.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1479,ZNF480,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000198464,19,52321862.0,52322868.0,KRAB,+,XXX-RHE-YNR-NYR-XXX-RLR-QHQ-QNR-EGA-HSN-RHR-RYQ-VST,11,13,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,30528.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-20.0
1125,,unprocessed_pseudogene,Homo_sapiens.GRCh38.108,ENSG00000236114,10,43523727.0,43525188.0,KRAB,+,XXX-XXX-NGV-EYV-XXX-QDY-VKV-QSV-QSV-XXX-XXX-QSA,7,12,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,40747.0-342.0-22.0-175.0-25.0-22.0-22.0-22.0-22.0-21.0-21.0-22.0
1126,ZNF239,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000196793,10,43556720.0,43557455.0,KRAB,-,QEL-RSI-RSI-QKI-QNI-QNI-QDI-QKI-QNI,9,9,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,86616.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1127,ZNF485,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000198298,10,43616436.0,43617339.0,KRAB,+,YSS-NSN-KTN-KIS-QAR-DTE-KTS-YSG-KTG-HGE-RAQ,11,11,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,25116.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1128,ZNF32,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000169740,10,43644070.0,43644637.0,,-,QSL-ANT-QSV-NNV-QSV-TNL-XXX,6,7,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,143910.0-22.0-22.0-22.0-22.0-22.0-22.0
1129,ZNF22,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000165512,10,45003536.0,45003935.0,,+,QTQ-QNQ-QNQ-QHQ-QHQ,5,5,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,626311.0-22.0-22.0-22.0-22.0
1130,EGR2,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000122877,10,62813377.0,62813614.0,,-,RER-RHT-RER,3,3,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,954753.0-22.0-22.0
1144,ZNF408,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000175213,11,46704762.0,46705587.0,,+,QHK-SSA-TDE-RSL-NSN-QNG-QER-DTA-LKR-LSR,10,10,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,1614608.0-22.0-22.0-22.0-31.0-22.0-22.0-19.0-22.0-22.0
1131,,processed_pseudogene,Homo_sapiens.GRCh38.108,ENSG00000213514,10,77732728.0,77734726.0,,+,XXX-NSS-DAS-SSS-LLR-QLD-XXX-XXX-SSR-TAT,7,10,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,2066799.0-438.0-115.0-19.0-40.0-31.0-202.0-86.0-280.0-118.0
1133,IKZF5,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000095574,10,122993791.0,122996060.0,,-,GRE-YHA-DNH-DLI-NDC,5,5,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,1043715.0-1292.0-22.0-613.0-22.0
1134,,unprocessed_pseudogene,Homo_sapiens.GRCh38.108,ENSG00000276375,10,130282455.0,130283755.0,KRAB,-,QHI-CVV-XXX-QVV-XXX-XXX-XXX-XXX-LVI-HYK,5,10,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,603105.0-353.0-26.0-22.0-22.0-22.0-18.0-22.0-22.0-184.0
1135,ZNF511,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000198546,10,133309791.0,133310241.0,,+,ADH-SLA-TDD,3,3,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,132218.0-10.0-232.0
1136,ZNF195,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000005801,11,3359123.0,3360272.0,KRAB,-,MFE-XXX-WDK-QHE-TSN-QDK-QNV-WDK-QNV-QHV,9,10,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,1745548.0-22.0-367.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1137,ZNF215,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000149054,11,6956117.0,6956513.0,SCAN-KRAB,+,RSR-RNK-RSR-RNK,4,4,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,1330370.0-22.0-103.0-22.0
1138,ZNF214,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000149050,11,6999954.0,7000938.0,KRAB,-,QDR-XXX-QSN-XXX-RVV-QNI-QNI-HDI-KKT-QHI-HNI-HAI,10,12,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,209453.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1139,ZNF143,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000166478,11,9497727.0,9508791.0,,+,TDK-TIV-SNN-ESK-QTM,5,5,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,404399.0-3312.0-22.0-7370.0-22.0
1140,WIZP1,processed_pseudogene,Homo_sapiens.GRCh38.108,ENSG00000255293,11,23403806.0,23405419.0,,+,TGI-NGS-NAS,3,3,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,502800.0-999.0-427.0
1141,,.,Homo_sapiens.GRCh38.108,881,11,23789938.0,23790649.0,KRAB,+,(QVT)-(XXX)-(QNT)-(QTR)-(DNT)-(QYK)-(DNT)-(VAT),7,8,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,328208.0-22.0-22.0-2.0-20.0-104.0-22.0-22.0
1142,,.,Homo_sapiens.GRCh38.108,882,11,23793550.0,23793863.0,KRAB,+,(XXX)-(QAR)-(VTM)-(LHR),3,4,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,2902.0-35.0-22.0-22.0
1132,ZNF518A,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000177853,10,96156775.0,96160735.0,,+,DVQ-DTQ-TEK-RHR-NTG,5,5,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,1215101.0-109.0-19.0-22.0-3496.0
1273,TSHZ1,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000179981,18,75286148.0,75288587.0,,+,TEV-SDV-TQA-TTS-SAL,5,5,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,365497.0-115.0-259.0-1594.0-139.0
1124,ZNF487,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000243660,10,43481917.0,43482981.0,KRAB,+,XXX-XXX-YCV-ENV-DAV-QNN-VKE-HSV-QST,7,9,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,629180.0-347.0-22.0-20.0-22.0-22.0-22.0-22.0-22.0
1275,ZNF236,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000130856,18,76849590.0,76960845.0,,+,KQR-VNL-RSA-LQV-TEE-KQR-QAT-QNS-SST-KDR-VTA-TSV-THT-(XXX)-SVA-TSR-TNK-KHQ-SVS-TSR-THK-VTC-TSV-TRT-SVH-KQR-QAV-QNL,27,28,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,892381.0-2131.0-19.0-16767.0-34.0-2907.0-3688.0-22.0-2375.0-16953.0-22.0-22.0-3755.0-5368.0-655.0-22.0-22.0-8335.0-22.0-1770.0-22.0-3040.0-2036.0-22.0-30699.0-3634.0-884.0-22.0
1405,ZNF529,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000186020,19,36546973.0,36547708.0,KRAB,-,VQR-FQE-IQE-VER-NSR-VER-LAQ-HAE-HSK,9,9,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,91005.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1406,ZNF382,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000161298,19,36626539.0,36627523.0,KRAB,+,XXX-RYE-QAL-QTR-KYD-QTV-QTL-QIV-RNR-CNV,9,10,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,389230.0-190.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1407,ZNF461,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000197808,19,36638712.0,36639765.0,KRAB,-,YFH-XXX-YEL-QQQ-RQE-HHI-YSH-DQL-QHR-LHQ-YSH-XXX,10,12,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,73024.0-100.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-19.0
1408,ZNF567,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000189042,19,36719486.0,36720641.0,KRAB,+,RVL-RYD-LAD-LHR-QTL-QNV-QTL-QTA-MYD-QNL-QTV-RYH-QNV-YNV,14,14,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,91964.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1409,ZNF850,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000267041,19,36747778.0,36750445.0,KRAB,-,HYK-XXX-XXX-STQ-VTR-SAR-FAR-FGG-ATQ-SAQ-FTR-SAQ-FGG-SAQ-VTQ-LRQ-SGQ-QYQ-FGQ-XXX-STQ-STQ-LAQ-STE-FAQ-RKQ-RGK-QHL-CER-CQQ-YGR-QQR,29,32,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,68231.0-22.0-4.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-25.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1410,ZNF790,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000197863,19,36818675.0,36819662.0,KRAB,-,LSG-FQV-CDR-QHK-RHQ-RNQ-WHR-WYQ-HER-RER-WQR-WQR,12,12,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,71839.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1411,ZNF345,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000251247,19,36877019.0,36878258.0,KRAB,+,FVR-SNY-SNH-FGR-FAR-SNQ-SAR-FAR-SDQ-SKQ-SDQ-SKQ-SAR-SSQ-REQ,15,15,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,156379.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1412,ZNF829,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000185869,19,36891500.0,36892319.0,KRAB,-,QQQ-XXX-CYQ-YND-KQL-QRQ-STN-QEQ-KNR-SDR,9,10,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,112831.0-25.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1413,ZNF568,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000198453,19,36949822.0,36950998.0,KRAB,+,HDR-RNT-QNR-QNE-QNE-RSL-QVI-QSV-RNT-QNR-QNE-QNE-RSL-QLI-QSI,15,15,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,71565.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1414,ZNF568,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000198453,19,36996549.0,36998811.0,KRAB,+,YCQ-SDK-SQQ-SQL-XXX-YQL-CQL-SHR-RER-CER-REH-GEX-RHQ,12,13,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,45489.0-22.0-100.0-22.0-25.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1415,,unprocessed_pseudogene,Homo_sapiens.GRCh38.108,ENSG00000275547,19,37024901.0,37025214.0,,-,TQV-VXQ-LGA-XXX,3,4,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,126381.0-22.0-20.0-22.0
1416,ZNF420,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000197050,19,37127411.0,37128986.0,KRAB,+,RHQ-RQL-QQL-RQR-QQL-QQL-CQQ-RLQ-RQQ-HQQ-RLR-REQ-RQQ-QHQ-RLQ-RQQ-HQL-QHR-RQQ,19,19,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,129714.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1417,ZNF585A,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000196967,19,37151594.0,37153421.0,KRAB,-,QEI-QSR-YDI-QTM-QHA-SQV-XXX-YEI-QAV-QHA-SQV-NNT-QDT-QHI-QIV-RNT-SQV-GNK-QET-KQV-DNK-QVV,21,22,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,31812.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1418,ZNF585B,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000245680,19,37185232.0,37187059.0,KRAB,-,QET-QSR-YDI-QTI-QQA-SQV-XXX-YEI-QAV-RHT-SQV-NNT-QDT-QNI-QIV-RNT-SQV-GNK-QET-KQV-NNK-QVV,21,22,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,225547.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1419,ZNF383,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000188283,19,37242749.0,37243652.0,KRAB,+,QQQ-CHR-CYQ-YND-KQQ-QKQ-SAN-QQQ-QQQ-KNR-SDR,11,11,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,113764.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1420,ZNF875,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000181666,19,37362701.0,37363850.0,KRAB,+,WNT-WNT-LNT-QHR-QHR-WNT-LNK-RTT-DTS-QNR-ATK-RHR-RNR-XXX,13,14,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,119050.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-16.0-22.0-22.0-25.0
1421,ZNF527,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000189164,19,37388877.0,37389861.0,KRAB,+,XXX-HFE-QHQ-RFE-QHQ-RAL-YHQ-TQR-DVH-CYQ-QSL-CAR,11,12,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,25028.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1422,ZNF569,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000196437,19,37412605.0,37414096.0,KRAB,-,QDR-HKK-KNR-QND-QSA-RSL-QMI-QAV-HNT-QNR-QNA-QNT-QSL-QLL-QSV-QSI-QSL-QHR,18,18,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,150508.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1423,ZNF570,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000171827,19,37484279.0,37485182.0,KRAB,+,QSL-QNQ-QHQ-QYQ-NSQ-LYV-QHQ-QYQ-NSQ-YSQ-QHH,11,11,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,94419.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1424,ZNF793,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000188227,19,37537342.0,37537825.0,KRAB,+,YER-HTK-QHE-EYV-QCK-QNR,6,6,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,52161.0-22.0-22.0-22.0-22.0-22.0
1425,ZNF571,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000180479,19,37564603.0,37566007.0,KRAB,-,YCQ-RDQ-RQE-YQL-LQY-LHY-CQE-RQY-SNQ-CQE-RYQ-RQY-YQE-RHE-REL-CQQ,16,16,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,44434.0-106.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-19.0-22.0-22.0-22.0-22.0
1404,ZNF260,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000254004,19,36514008.0,36515154.0,KRAB,-,LNE-RSL-QNS-GYE-QYK-QNI-QSR-GNE-QYK-RSV-QSV-QTL-QHR,13,13,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,31820.0-22.0-22.0-97.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1403,ZNF566,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000186017,19,36449066.0,36449633.0,KRAB,-,HRH-CDR-SNR-SNQ-QQK-SDR-QQS,7,7,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,64376.0-22.0-22.0-22.0-22.0-22.0-22.0
1402,ZFP82,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000181007,19,36392755.0,36393826.0,KRAB,-,VQF-QHR-CDV-VQL-XXX-CGV-VQL-RHL-RQS-LQQ-LKL-LSQ-QHH,12,13,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,55241.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1401,ZFP14,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000142065,19,36340235.0,36341306.0,KRAB,-,RTQ-QHR-VEQ-VQR-QHR-CDV-IQV-LQR-SQS-LQQ-LQQ-LFQ-QHQ,13,13,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,51450.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
1379,ZNF91,protein_coding,Homo_sapiens.GRCh38.108,ENSG00000167232,19,23358715.0,23362345.0,KRAB,-,WTN-XXX-WTR-HTK-RTK-NTN-RTK-RNI-WSK-WTR-QTK-XXX-QTT-HST-WTR-HAK-NTN-RTK-RNI-WSK-WTR-RTK-HAK-QNT-XXX-QHT-QTT-KTE-QTR-RKT-STG-QTR-EAK-QIN-XXX-WAR-KIR-XXX,33,38,Homo sapiens,Human,Mammalia (Primates),Primates,0.0,61424.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-25.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-25.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-319.0-22.0-106.0-103.0
